plate,state,license_type,summons_number,issue_date,violation_time,violation,fine_amount,penalty_amount,interest_amount,reduction_amount,payment_amount,amount_due,precinct,county,issuing_agency,violation_status,judgment_entry_date,issue_year,issue_month,issue_day,issue_dayofweek,issue_quarter,is_weekend,total_charges,net_paid,unpaid_balance_ratio,high_fine_flag,county_encoded,state_encoded,license_type_encoded,issuing_agency_encoded,violation_status_encoded
HZN9575,NY,PAS,2023816841,2025-04-10,09:46A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,041,Bronx,DEPARTMENT OF SANITATION,HEARING HELD-GUILTY,,2025,4,10,3,2,0,65.0,65.0,0.0,1,0,17,8,0,3
KWT5413,NY,PAS,2023817365,2025-04-12,08:21A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,041,Bronx,DEPARTMENT OF SANITATION,UNKNOWN,,2025,4,12,5,2,1,65.0,65.0,0.0,1,0,17,8,0,6
LNA9951,NY,PAS,4939213535,2025-03-06,02:51P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,,2025,3,6,3,1,0,50.0,50.0,0.0,0,1,17,8,1,6
K60RSX,NJ,PAS,4939213500,2025-03-06,02:51P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,HEARING HELD-GUILTY,,2025,3,6,3,1,0,50.0,50.0,0.0,0,1,16,8,1,3
BSJ9319,TN,PAS,4939213304,2025-03-06,02:49P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,,2025,3,6,3,1,0,50.0,50.0,0.0,0,3,22,8,1,6
KRH1906,NY,PAS,4939213778,2025-03-06,02:54P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,,2025,3,6,3,1,0,50.0,50.0,0.0,0,3,17,8,1,6
LRW7169,NY,PAS,5707329810,2025-11-04,05:24P,MTA CAMERA VIOLATION - DOUBLE PARKING,150.0,0.0,0.0,0.0,150.0,0.0,000,UNKNOWN,TRANSIT AUTHORITY,UNKNOWN,,2025,11,4,1,4,0,150.0,150.0,0.0,1,5,17,8,7,6
LLF1389,NY,PAS,5701191874,2024-11-14,06:33P,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,TRANSIT AUTHORITY,HEARING HELD-GUILTY,,2024,11,14,3,4,0,50.0,50.0,0.0,0,1,17,8,7,3
V39LXL,NJ,PAS,5701191928,2024-11-14,06:35P,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,UNKNOWN,TRANSIT AUTHORITY,UNKNOWN,,2024,11,14,3,4,0,50.0,50.0,0.0,0,5,16,8,7,6
83FBJZ,FL,PAS,4937765802,2025-02-21,09:41A,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,1.93,0.07,76.86,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,2025-05-15,2025,2,21,4,1,0,76.93,76.79,0.0,0,3,6,8,1,6
LEK6666,NY,PAS,9196212275,2025-04-09,11:40A,NO PARKING-STREET CLEANING,65.0,10.0,0.0,0.0,75.0,0.0,052,Bronx,TRAFFIC,UNKNOWN,,2025,4,9,2,2,0,75.0,75.0,0.0,1,0,17,8,6,6
KJW5448,NY,PAS,4939213950,2025-03-06,02:57P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,,2025,3,6,3,1,0,50.0,50.0,0.0,0,1,17,8,1,6
KHA2877,NY,PAS,9049221336,2023-04-15,11:29A,INSP. STICKER-EXPIRED/MISSING,65.0,60.0,9.65,0.17,134.48,0.0,078,Brooklyn,TRAFFIC,UNKNOWN,2023-08-03,2023,4,15,5,2,1,134.65,134.31,0.0,1,1,17,8,6,6
FCW4002,NY,PAS,9179901580,2025-01-16,02:12P,NO STANDING-BUS STOP,115.0,0.0,0.0,0.0,115.0,0.0,112,Queens,TRAFFIC,UNKNOWN,,2025,1,16,3,1,0,115.0,115.0,0.0,1,3,17,8,6,6
JHE3001,NY,PAS,4939792640,2025-03-11,04:08P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Bronx,DEPARTMENT OF TRANSPORTATION,UNKNOWN,,2025,3,11,1,1,0,50.0,50.0,0.0,0,0,17,8,1,6
T800688C,NY,OMT,4939792780,2025-03-11,04:12P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Staten Island,DEPARTMENT OF TRANSPORTATION,UNKNOWN,,2025,3,11,1,1,0,50.0,50.0,0.0,0,4,17,6,1,6
LDM1378,NY,PAS,2023822063,2025-04-10,11:46A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,072,Brooklyn,DEPARTMENT OF SANITATION,UNKNOWN,,2025,4,10,3,2,0,65.0,65.0,0.0,1,1,17,8,0,6
LKH5463,NY,PAS,2023822221,2025-04-11,11:39A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,072,Brooklyn,DEPARTMENT OF SANITATION,UNKNOWN,,2025,4,11,4,2,0,65.0,65.0,0.0,1,1,17,8,0,6
LSS5523,NY,PAS,1498553825,2025-04-12,02:32A,FIRE HYDRANT,115.0,10.0,0.0,0.0,125.0,0.0,040,Bronx,POLICE DEPARTMENT,UNKNOWN,,2025,4,12,5,2,1,125.0,125.0,0.0,1,0,17,8,5,6
GWS7212,PA,PAS,9188798860,2025-03-22,01:16P,FAIL TO DSPLY MUNI METER RECPT,65.0,30.0,0.0,0.0,95.0,0.0,014,Manhattan,TRAFFIC,UNKNOWN,,2025,3,22,5,1,1,95.0,95.0,0.0,1,2,19,8,6,6
LET3580,NY,PAS,4938028906,2025-02-23,07:27P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,0.0,0.0,75.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,,2025,2,23,6,1,1,75.0,75.0,0.0,0,3,17,8,1,6
MRH6418,PA,PAS,9196212329,2025-04-09,11:55A,NO PARKING-STREET CLEANING,65.0,10.0,0.0,10.0,65.0,0.0,052,Bronx,TRAFFIC,UNKNOWN,,2025,4,9,2,2,0,75.0,55.0,0.0,1,0,19,8,6,6
LFN9658,NY,PAS,1494981130,2024-08-20,08:53P,DOUBLE PARKING,115.0,10.0,0.0,0.0,125.0,0.0,046,Bronx,POLICE DEPARTMENT,UNKNOWN,,2024,8,20,1,3,0,125.0,125.0,0.0,1,0,17,8,5,6
KJJ9174,NY,PAS,4941187118,2025-03-23,02:57A,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,,2025,3,23,6,1,1,50.0,50.0,0.0,0,1,17,8,1,6
GWC5283,NY,PAS,4941187179,2025-03-23,02:58A,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,,2025,3,23,6,1,1,50.0,50.0,0.0,0,1,17,8,1,6
KMN8229,NY,PAS,4939793308,2025-03-11,04:22P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Bronx,DEPARTMENT OF TRANSPORTATION,UNKNOWN,,2025,3,11,1,1,0,50.0,50.0,0.0,0,0,17,8,1,6
HFZ5865,NY,PAS,9049242637,2023-04-27,11:59A,EXPIRED MUNI METER,35.0,0.0,0.0,0.0,35.0,0.0,066,Brooklyn,TRAFFIC,APPEAL AFFIRMED,,2023,4,27,3,2,0,35.0,35.0,0.0,0,1,17,8,6,1
KDE7840,NY,PAS,4939793278,2025-03-11,04:21P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,,2025,3,11,1,1,0,50.0,50.0,0.0,0,3,17,8,1,6
KRN5083,NY,PAS,4939793345,2025-03-11,04:23P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,,2025,3,11,1,1,0,50.0,50.0,0.0,0,3,17,8,1,6
KMG2335,NY,PAS,2023826032,2025-04-08,09:10A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,073,Brooklyn,DEPARTMENT OF SANITATION,UNKNOWN,,2025,4,8,1,2,0,65.0,65.0,0.0,1,1,17,8,0,6
51DNRN,FL,PAS,2023826688,2025-04-10,10:29A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,073,Brooklyn,DEPARTMENT OF SANITATION,UNKNOWN,,2025,4,10,3,2,0,65.0,65.0,0.0,1,1,6,8,0,6
LSK8479,NY,PAS,1498554131,2025-04-26,05:01P,NO STANDING-DAY/TIME LIMITS,115.0,0.0,0.0,0.0,115.0,0.0,040,Bronx,POLICE DEPARTMENT,UNKNOWN,,2025,4,26,5,2,1,115.0,115.0,0.0,1,0,17,8,5,6
HZL8902,NY,PAS,5701192647,2024-11-14,07:53P,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,Manhattan,TRANSIT AUTHORITY,UNKNOWN,,2024,11,14,3,4,0,50.0,50.0,0.0,0,2,17,8,7,6
FLW5842,NY,PAS,4965849097,2025-09-23,07:40P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,0.0,25.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,,2025,9,23,1,3,0,75.0,25.0,0.0,0,3,17,8,1,6
KGX7906,NY,PAS,4938029315,2025-02-23,07:42P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,0.0,0.0,75.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,,2025,2,23,6,1,1,75.0,75.0,0.0,0,1,17,8,1,6
MPN8492,PA,PAS,4938029844,2025-02-23,08:06P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,0.0,0.0,75.0,0.0,000,Staten Island,DEPARTMENT OF TRANSPORTATION,UNKNOWN,,2025,2,23,6,1,1,75.0,75.0,0.0,0,4,19,8,1,6
12931MK,NY,COM,4965453645,2025-09-20,12:00A,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,,2025,9,20,5,3,1,50.0,50.0,0.0,0,3,17,1,1,6
DZD4108,NY,PAS,2023831374,2025-04-10,11:44A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,077,Brooklyn,DEPARTMENT OF SANITATION,UNKNOWN,,2025,4,10,3,2,0,65.0,65.0,0.0,1,1,17,8,0,6
KRU1545,NY,PAS,9049249851,2023-04-27,09:42P,FIRE HYDRANT,115.0,10.0,0.0,0.0,125.0,0.0,066,Brooklyn,TRAFFIC,APPEAL AFFIRMED,,2023,4,27,3,2,0,125.0,125.0,0.0,1,1,17,8,6,1
195APA,NY,ORG,4941187209,2025-03-23,03:00A,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,,2025,3,23,6,1,1,50.0,50.0,0.0,0,1,17,7,1,6
33360LV,NY,OML,4939214758,2025-03-06,03:03P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,,2025,3,6,3,1,0,50.0,50.0,0.0,0,1,17,4,1,6
LPV4118,NY,PAS,4939215155,2025-03-06,03:07P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,50.0,0.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,HEARING HELD-NOT GUILTY,,2025,3,6,3,1,0,50.0,-50.0,0.0,0,3,17,8,1,5
KGG6087,NY,PAS,4939215064,2025-03-06,03:05P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,,2025,3,6,3,1,0,50.0,50.0,0.0,0,3,17,8,1,6
HYU7812,NY,PAS,4941187805,2025-03-23,03:17A,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,0.0,0.0,75.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,,2025,3,23,6,1,1,75.0,75.0,0.0,0,3,17,8,1,6
MAC6413,NY,PAS,4966013392,2025-09-24,03:31P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Staten Island,DEPARTMENT OF TRANSPORTATION,UNKNOWN,,2025,9,24,2,3,0,50.0,50.0,0.0,0,4,17,8,1,6
T112019C,NY,OMT,4933181767,2025-01-09,09:57A,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,2.16,0.04,77.12,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,2025-04-03,2025,1,9,3,1,0,77.16,77.08,0.0,0,1,17,6,1,6
205614,WV,PAS,9043101862,2023-03-30,UNKNOWN,UNKNOWN,59.94399185336049,4.760692464358452,1.0263034623217924,1.8407230142566193,63.7833401221996,0.10692464358452139,,UNKNOWN,UNKNOWN,UNKNOWN,,2023,3,30,3,1,0,65.73098778004073,61.94261710794298,0.0016267006962124057,1,5,25,8,8,6
KZP3631,NY,PAS,4941187982,2025-03-23,03:24A,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,,2025,3,23,6,1,1,50.0,50.0,0.0,0,1,17,8,1,6
KVT6342,NY,PAS,4785205581,2022-06-30,05:42P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,15.34,0.0,90.34,0.0,000,Bronx,DEPARTMENT OF TRANSPORTATION,UNKNOWN,2022-09-22,2022,6,30,3,2,0,90.34,90.34,0.0,0,0,17,8,1,6
XJZN18,NJ,PAS,4785770030,2022-07-06,11:54A,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,17.2,0.13,92.07,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,2022-09-29,2022,7,6,2,3,0,92.2,91.94,0.0,0,3,16,8,1,6
KVT5311,NY,PAS,4786160015,2022-07-06,05:33P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,15.21,0.0,90.21,0.0,000,Bronx,DEPARTMENT OF TRANSPORTATION,UNKNOWN,2022-09-29,2022,7,6,2,3,0,90.21000000000001,90.21,0.0,0,0,17,8,1,6
DSG5867,NY,PAS,4939793930,2025-03-11,04:36P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,,2025,3,11,1,1,0,50.0,50.0,0.0,0,3,17,8,1,6
LCF2442,NY,PAS,1492652659,2023-07-23,08:42P,DOUBLE PARKING,115.0,10.0,0.0,55.09999999999991,0.0,0.0,079,Brooklyn,POLICE DEPARTMENT,ADMIN REDUCTION,,2023,7,23,6,3,1,125.0,-55.09999999999991,0.0,1,1,17,8,5,0
93647,NY,MED,9179902571,2025-01-29,12:09P,REG. STICKER-EXPIRED/MISSING,65.0,0.0,0.0,0.0,65.0,0.0,112,Queens,TRAFFIC,UNKNOWN,,2025,1,29,2,1,0,65.0,65.0,0.0,1,3,17,2,6,6
LPG2164,NY,PAS,5701193068,2024-11-14,08:26P,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,UNKNOWN,TRANSIT AUTHORITY,UNKNOWN,,2024,11,14,3,4,0,50.0,50.0,0.0,0,5,17,8,7,6
KVG6996,NY,PAS,5701193160,2024-11-14,08:49P,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,UNKNOWN,TRANSIT AUTHORITY,UNKNOWN,,2024,11,14,3,4,0,50.0,50.0,0.0,0,5,17,8,7,6
KPS6333,NY,PAS,4941187908,2025-03-23,03:20A,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,,2025,3,23,6,1,1,50.0,50.0,0.0,0,1,17,8,1,6
BDP4832,NY,PAS,4939214989,2025-03-06,03:05P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Staten Island,DEPARTMENT OF TRANSPORTATION,UNKNOWN,,2025,3,6,3,1,0,50.0,50.0,0.0,0,4,17,8,1,6
T33SKG,NJ,PAS,4939215179,2025-03-06,03:07P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,,2025,3,6,3,1,0,50.0,50.0,0.0,0,1,16,8,1,6
T775475C,NY,OMT,1498556425,2025-04-15,08:50P,NO STANDING-EXC. AUTH. VEHICLE,95.0,10.0,0.0,0.0,105.0,0.0,040,Bronx,POLICE DEPARTMENT,UNKNOWN,,2025,4,15,1,2,0,105.0,105.0,0.0,1,0,17,6,5,6
LDH3339,NC,PAS,1490137490,2024-09-27,07:03A,NO STANDING-DAY/TIME LIMITS,115.0,60.0,8.62,0.01,183.61,0.0,013,Manhattan,HEALTH AND HOSPITAL CORP. POLICE,UNKNOWN,2025-01-16,2024,9,27,4,3,0,183.62,183.60000000000002,0.0,1,2,14,8,2,6
KWN3120,NY,PAS,4939215350,2025-03-06,03:09P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,,2025,3,6,3,1,0,50.0,50.0,0.0,0,3,17,8,1,6
BF8769,NY,PAS,5701193512,2024-11-14,09:54P,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,TRANSIT AUTHORITY,UNKNOWN,,2024,11,14,3,4,0,50.0,50.0,0.0,0,1,17,8,7,6
Z50WDE,NJ,PAS,2026997329,2025-10-21,11:51A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,032,Manhattan,DEPARTMENT OF SANITATION,UNKNOWN,,2025,10,21,1,4,0,65.0,65.0,0.0,1,2,16,8,0,6
G76VBW,NJ,PAS,4965453852,2025-09-20,12:17A,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Bronx,DEPARTMENT OF TRANSPORTATION,UNKNOWN,,2025,9,20,5,3,1,50.0,50.0,0.0,0,0,16,8,1,6
15364NG,NY,COM,4966013460,2025-09-24,03:32P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,,2025,9,24,2,3,0,50.0,50.0,0.0,0,3,17,1,1,6
LFA6815,NY,PAS,2023831611,2025-04-11,08:59A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,077,Brooklyn,DEPARTMENT OF SANITATION,UNKNOWN,,2025,4,11,4,2,0,65.0,65.0,0.0,1,1,17,8,0,6
HJG1251,NY,PAS,2026998942,2025-10-06,11:38A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,108,Queens,DEPARTMENT OF SANITATION,UNKNOWN,,2025,10,6,0,4,0,65.0,65.0,0.0,1,3,17,8,0,6
BL34738,CT,PAS,2023832007,2025-04-12,09:37A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,045,Bronx,DEPARTMENT OF SANITATION,UNKNOWN,,2025,4,12,5,2,1,65.0,65.0,0.0,1,0,5,8,0,6
FRA2559,NY,PAS,2023844125,2025-04-16,11:45A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,062,Brooklyn,DEPARTMENT OF SANITATION,UNKNOWN,,2025,4,16,2,2,0,65.0,65.0,0.0,1,1,17,8,0,6
MRZ2162,PA,PAS,5701193536,2024-11-14,09:56P,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,UNKNOWN,TRANSIT AUTHORITY,UNKNOWN,,2024,11,14,3,4,0,50.0,50.0,0.0,0,5,19,8,7,6
FAM1903,NY,PAS,9179903083,2025-02-04,11:59A,FAIL TO DSPLY MUNI METER RECPT,35.0,0.0,0.0,0.0,35.0,0.0,106,Queens,TRAFFIC,UNKNOWN,,2025,2,4,1,1,0,35.0,35.0,0.0,0,3,17,8,6,6
LKL6686,NY,PAS,5701193962,2024-11-15,01:20A,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,50.0,0.0,0.0,000,Manhattan,TRANSIT AUTHORITY,HEARING HELD-NOT GUILTY,,2024,11,15,4,4,0,50.0,-50.0,0.0,0,2,17,8,7,5
9HSG000,CA,PAS,4939215477,2025-03-06,03:10P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Manhattan,DEPARTMENT OF TRANSPORTATION,UNKNOWN,,2025,3,6,3,1,0,50.0,50.0,0.0,0,2,3,8,1,6
HFY8034,NY,PAS,4938030688,2025-02-23,08:40P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,0.0,0.0,75.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,,2025,2,23,6,1,1,75.0,75.0,0.0,0,1,17,8,1,6
40363NC,NY,COM,1498556644,2025-04-27,01:30P,FIRE HYDRANT,115.0,0.0,0.0,0.0,115.0,0.0,040,Bronx,POLICE DEPARTMENT,UNKNOWN,,2025,4,27,6,2,1,115.0,115.0,0.0,1,0,17,1,5,6
LNF5793,NY,PAS,4049629940,2025-11-19,11:39A,BUS LANE VIOLATION,100.0,0.0,0.0,0.0,100.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,,2025,11,19,2,4,0,100.0,100.0,0.0,1,3,17,8,1,6
LDH3339,NC,PAS,1490137970,2024-09-24,01:50A,NO STANDING-DAY/TIME LIMITS,115.0,60.0,5.0,0.01,179.99,0.0,013,UNKNOWN,HEALTH AND HOSPITAL CORP. POLICE,UNKNOWN,2025-01-09,2024,9,24,1,3,0,180.0,179.98000000000002,0.0,1,5,14,8,2,6
GFS8785,NY,PAS,1499032006,2025-05-14,08:58A,OBSTRUCTING DRIVEWAY,95.0,10.0,0.0,0.0,105.0,0.0,072,Brooklyn,POLICE DEPARTMENT,UNKNOWN,,2025,5,14,2,2,0,105.0,105.0,0.0,1,1,17,8,5,6
JMN2311,NY,OMS,4966013525,2025-09-24,03:33P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,,2025,9,24,2,3,0,50.0,50.0,0.0,0,1,17,5,1,6
KDR3531,NY,PAS,9196213747,2025-04-15,02:15P,EXPIRED MUNI METER,35.0,0.0,0.0,0.0,35.0,0.0,046,Bronx,TRAFFIC,UNKNOWN,,2025,4,15,1,2,0,35.0,35.0,0.0,0,0,17,8,6,6
JMZ2544,NY,PAS,4941188342,2025-03-23,03:33A,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,,2025,3,23,6,1,1,50.0,50.0,0.0,0,1,17,8,1,6
GBV6892,NY,PAS,4939794969,2025-03-11,05:04P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,,2025,3,11,1,1,0,50.0,50.0,0.0,0,1,17,8,1,6
KUG5257,NY,PAS,2023872686,2025-04-15,11:28A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,075,Brooklyn,DEPARTMENT OF SANITATION,UNKNOWN,,2025,4,15,1,2,0,65.0,65.0,0.0,1,1,17,8,0,6
T778076C,NY,OMT,5802389679,2025-01-15,11:28P,EXPIRED METER-COMM METER ZONE,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,TRANSIT AUTHORITY,UNKNOWN,,2025,1,15,2,1,0,50.0,50.0,0.0,0,1,17,6,7,6
LSM9732,NY,PAS,4941188718,2025-03-23,03:42A,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,,2025,3,23,6,1,1,50.0,50.0,0.0,0,3,17,8,1,6
GRV6853,NY,PAS,4939215830,2025-03-06,03:13P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,,2025,3,6,3,1,0,50.0,50.0,0.0,0,3,17,8,1,6
EJE4633,NY,PAS,4939215623,2025-03-06,03:11P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,,2025,3,6,3,1,0,50.0,50.0,0.0,0,3,17,8,1,6
LBR2389,NY,PAS,4941188469,2025-03-23,03:36A,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Bronx,DEPARTMENT OF TRANSPORTATION,UNKNOWN,,2025,3,23,6,1,1,50.0,50.0,0.0,0,0,17,8,1,6
LBR2389,NY,PAS,4941188482,2025-03-23,03:36A,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Bronx,DEPARTMENT OF TRANSPORTATION,UNKNOWN,,2025,3,23,6,1,1,50.0,50.0,0.0,0,0,17,8,1,6
KFK7114,NY,PAS,8991639665,2022-03-23,10:09A,INSP. STICKER-EXPIRED/MISSING,65.0,60.0,18.129699999999982,0.01,166.87,0.0,073,Brooklyn,TRAFFIC,UNKNOWN,2022-07-28,2022,3,23,2,1,0,143.12969999999999,166.86,0.0,1,1,17,8,6,6
LHP4941,NY,PAS,4966013550,2025-09-24,03:33P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,,2025,9,24,2,3,0,50.0,50.0,0.0,0,3,17,8,1,6
L42SCA,NJ,PAS,1490138377,2024-10-10,05:35P,NO STANDING-DAY/TIME LIMITS,115.0,10.0,0.0,0.0,125.0,0.0,013,Manhattan,HEALTH AND HOSPITAL CORP. POLICE,UNKNOWN,,2024,10,10,3,4,0,125.0,125.0,0.0,1,2,16,8,2,6
